Player,Player_cleaned,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,CK,CkIn,CkOut,CkStr,TI,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%,player_name,height_in_cm,mean_market_value_per_player,player_name_cleaned
Martin Agirregabiria,Martin Agirregabiria,ESP,DF,Alavés,La Liga,26.0,1996,24,17,1616,18.0,0.0,0.28,0.0,0.0,0.0,0.0,19.7,0.0,0.0,0.0,71.4,579.8,297.3,13.0,15.7,83.0,14.9,19.4,76.6,3.22,7.5,43.0,0.06,0.78,2.78,1.06,0.61,3.06,43.8,33.7,10.1,0.39,0.0,0.94,2.17,0.06,0.0,0.0,0.0,9.61,31.3,0.17,1.56,1.44,1.11,0.11,0.06,0.0,0.17,0.0,0.11,0.06,0.0,0.06,0.0,0.0,0.0,2.33,1.28,1.22,0.67,0.44,1.22,2.39,51.2,1.17,1.83,0.17,1.67,1.39,3.72,2.44,0.0,54.2,2.78,16.5,26.6,13.3,0.61,44.3,25.9,102.2,61.1,2.61,1.0,0.11,0.56,0.61,26.1,1.06,0.22,0.0,0.0,1.67,1.5,0.06,0.0,0.06,0.0,8.33,1.89,2.17,46.6,,,,
Sergio Agüero,Sergio Aguero,ARG,FW,Barcelona,La Liga,33.0,1988,4,2,151,1.7,0.59,3.53,0.59,16.7,0.17,1.0,12.1,0.0,0.0,0.0,72.1,275.9,25.3,10.6,14.7,72.0,5.88,8.82,66.7,1.18,1.18,100.0,0.0,0.59,1.18,0.0,0.0,1.18,25.3,24.1,1.18,0.0,0.59,0.0,2.35,0.0,0.0,0.0,0.0,0.0,18.2,0.0,0.0,1.76,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.59,0.0,0.0,0.59,0.0,0.59,0.0,0.59,0.0,0.0,0.0,0.0,0.59,0.0,0.0,34.7,0.0,0.59,16.5,19.4,8.82,33.5,22.4,139.4,64.7,4.12,1.18,1.18,2.94,1.18,31.2,9.41,0.0,0.0,0.0,0.59,1.18,0.59,0.0,0.0,0.0,1.76,2.35,1.18,66.7,,,,
Álvaro Aguirre,Alvaro Aguirre,ESP,FW,Rayo Vallecano,La Liga,22.0,2000,1,0,9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,240.0,0.0,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,30.0,0.0,10.0,10.0,10.0,0.0,30.0,10.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,,,
Rayan Aït Nouri,Rayan Ait Nouri,FRA,DF,Wolves,Premier League,20.0,2001,23,20,1828,20.3,0.05,0.64,0.2,30.8,0.08,0.25,16.9,0.0,0.0,0.0,75.2,644.7,226.2,19.0,20.7,91.7,14.2,18.0,78.7,3.74,8.57,43.7,0.1,0.84,1.43,0.74,0.44,2.41,49.4,38.8,10.6,0.79,0.05,1.77,2.76,1.43,0.39,0.84,0.1,8.37,37.1,0.1,1.53,2.17,1.28,0.49,0.2,0.0,0.1,0.1,0.3,0.2,0.05,0.0,0.0,0.05,0.0,3.74,2.12,2.66,0.69,0.39,1.38,2.22,62.2,0.84,1.67,0.15,1.53,1.87,5.62,1.58,0.05,63.1,3.15,22.7,24.2,19.6,2.32,52.8,38.5,182.5,113.3,5.81,1.08,0.84,1.53,1.58,35.9,2.96,0.2,0.0,0.0,0.99,1.13,0.15,0.05,0.0,0.0,6.65,0.99,0.94,51.3,,,,
Jean-Daniel Akpa-Akpro,Jean-Daniel Akpa-Akpro,CIV,MF,Lazio,Serie A,29.0,1992,10,4,315,3.5,0.0,0.86,0.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0,81.4,367.1,53.7,15.1,18.0,84.1,9.14,10.0,91.4,0.57,0.86,66.7,0.0,0.57,1.43,0.29,0.0,0.86,32.3,32.0,0.29,0.29,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,26.3,0.0,1.43,0.57,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57,2.57,1.71,2.57,0.29,0.86,2.86,30.0,2.0,1.14,0.57,0.57,0.86,5.43,1.14,0.0,48.3,2.57,11.7,27.7,12.3,0.29,48.3,33.7,140.0,69.1,1.43,1.14,0.0,1.14,1.43,31.1,3.43,0.29,0.0,0.0,4.0,2.86,0.0,0.0,0.29,0.0,6.86,2.0,2.0,50.0,,,,
Thiago Alcántara,Thiago Alcantara,ESP,MF,Liverpool,Premier League,31.0,1991,25,17,1534,17.0,0.06,1.47,0.35,24.0,0.04,0.17,18.2,0.0,0.0,0.0,89.6,1647.5,430.7,26.8,28.9,92.5,35.9,38.6,93.0,14.6,17.6,82.7,0.24,1.65,11.7,1.29,0.06,10.3,87.0,85.9,1.12,0.71,0.18,3.71,0.12,0.06,0.0,0.06,0.0,0.18,77.9,0.12,1.35,3.59,3.06,0.0,0.06,0.29,0.0,0.18,0.35,0.35,0.0,0.0,0.0,0.0,0.0,3.41,2.35,1.0,1.82,0.59,0.71,2.35,30.0,1.65,1.53,0.12,1.41,2.06,5.47,1.06,0.12,98.0,2.18,15.4,65.5,23.2,1.53,97.1,72.8,325.9,173.9,9.59,2.76,0.24,0.59,0.82,74.4,2.82,0.12,0.0,0.0,1.47,1.53,0.0,0.0,0.0,0.0,12.8,2.18,0.94,69.8,,,,
Doðan Alemdar,Dodan Alemdar,TUR,GK,Rennes,Ligue 1,19.0,2002,12,12,1080,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,707.6,428.4,3.08,3.08,100.0,13.0,13.3,98.1,7.58,16.2,46.9,0.0,0.0,0.0,0.0,0.0,0.0,32.7,24.4,8.25,2.42,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,35.1,29.3,34.8,0.42,0.0,0.0,26.9,18.2,75.4,33.4,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.0,0.0,0.0,,,,
Mircea Alexandru Tirlea,Mircea Alexandru Tirlea,ROU,DF,Alavés,La Liga,22.0,2000,1,0,15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.4,930.0,635.0,20.0,20.0,100.0,20.0,30.0,66.7,10.0,15.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,70.0,40.0,30.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,85.0,10.0,30.0,45.0,15.0,0.0,55.0,35.0,120.0,70.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,5.0,50.0,,,,
Mohamed Ali Cho,Mohamed Ali Cho,FRA,FW,Angers,Ligue 1,18.0,2004,32,21,1837,20.4,0.2,2.06,0.74,35.7,0.1,0.27,15.5,0.0,0.0,0.0,70.8,157.5,29.4,6.91,8.48,81.5,2.99,4.12,72.6,0.54,1.42,37.9,0.05,0.69,0.59,0.49,0.25,0.78,15.8,15.3,0.44,0.1,0.0,0.49,1.42,0.0,0.0,0.0,0.0,0.1,11.2,0.05,0.88,1.91,1.08,0.0,0.25,0.1,0.34,0.15,0.34,0.2,0.0,0.0,0.1,0.05,0.0,0.49,0.34,0.1,0.2,0.2,0.05,0.64,7.7,0.59,0.93,0.05,0.88,0.64,1.13,0.05,0.0,29.1,0.15,2.25,14.3,15.6,3.92,28.8,21.7,132.8,90.7,4.12,1.37,0.78,3.33,2.45,21.7,7.01,0.29,0.1,0.1,1.52,2.3,0.54,0.0,0.0,0.0,4.07,0.74,3.48,17.4,,,,
Emmanuel Amankwaa Akurugu,Emmanuel Amankwaa Akurugu,GHA,DF,Getafe,La Liga,20.0,2001,3,1,79,0.9,0.0,1.11,0.0,0.0,0.0,0.0,23.7,0.0,0.0,0.0,67.5,496.7,183.3,16.7,21.1,78.9,10.0,13.3,75.0,3.33,7.78,42.9,1.11,1.11,1.11,0.0,0.0,2.22,44.4,35.6,8.89,0.0,0.0,1.11,1.11,0.0,0.0,0.0,0.0,8.89,30.0,0.0,2.22,1.11,1.11,0.0,0.0,0.0,0.0,0.0,1.11,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,2.22,3.33,0.0,3.33,0.0,0.0,0.0,0.0,54.4,1.11,12.2,30.0,15.6,3.33,45.6,28.9,183.3,122.2,6.67,1.11,1.11,2.22,0.0,27.8,2.22,0.0,0.0,0.0,2.22,1.11,0.0,0.0,0.0,0.0,10.0,2.22,1.11,66.7,,,,
Amath,Amath,SEN,FWMF,Mallorca,La Liga,25.0,1996,19,9,884,9.8,0.0,1.12,0.41,36.4,0.0,0.0,17.0,0.0,0.0,0.0,78.7,243.6,61.2,10.0,11.6,86.0,4.29,6.02,71.2,1.33,1.53,86.7,0.1,0.61,1.12,0.51,0.1,1.43,21.5,20.8,0.71,0.1,0.0,0.2,0.71,0.1,0.0,0.0,0.0,0.41,16.9,0.1,0.92,1.84,1.02,0.0,0.1,0.2,0.41,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.0,2.65,1.33,1.12,1.22,0.31,0.71,2.04,35.0,1.33,1.84,0.2,1.63,1.12,3.78,0.41,0.0,35.5,1.33,6.53,16.6,15.4,3.06,34.8,24.5,123.1,68.8,3.78,1.43,0.61,2.24,1.84,23.1,5.1,0.51,0.0,0.0,2.04,2.14,0.61,0.0,0.0,0.0,4.8,0.31,1.73,15.0,,,,
Andrés Andrade Cedeño,Andres Andrade Cedeno,PAN,DF,Arminia,Bundesliga,23.0,1998,17,12,1046,11.6,0.0,0.6,0.26,42.9,0.0,0.0,19.6,0.0,0.0,0.0,68.3,567.2,266.6,12.5,15.9,78.8,14.2,19.4,73.3,3.1,7.5,41.4,0.0,0.26,2.93,0.09,0.0,3.28,44.6,36.3,8.28,0.78,0.0,0.78,0.95,0.0,0.0,0.0,0.0,7.5,30.4,0.09,1.55,0.52,0.43,0.0,0.0,0.09,0.0,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,2.5,1.72,1.64,0.69,0.17,1.38,2.67,51.6,1.29,1.9,0.86,1.03,2.24,4.74,4.57,0.09,57.6,5.95,23.0,26.8,10.3,1.47,49.4,28.6,160.1,98.6,3.71,0.78,0.43,0.69,1.29,25.1,0.6,0.34,0.0,0.0,1.21,0.17,0.09,0.0,0.09,0.0,11.2,2.67,2.33,53.4,,,,
Fredrik André Bjørkan,Fredrik Andre Bjorkan,NOR,DF,Hertha BSC,Bundesliga,23.0,1998,9,2,353,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.9,507.9,235.4,19.7,22.3,88.5,11.5,14.4,80.4,1.79,3.33,53.8,0.0,0.51,1.03,1.03,0.51,2.31,42.1,33.3,8.72,0.51,0.0,0.0,1.03,0.0,0.0,0.0,0.0,8.21,33.6,0.0,2.05,1.79,1.28,0.26,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,1.79,2.05,0.51,0.26,1.28,2.05,62.5,0.77,2.05,0.26,1.79,1.54,4.36,1.79,0.26,54.1,3.08,23.8,22.1,13.3,0.51,46.2,30.8,187.2,119.5,3.33,1.54,0.26,1.28,2.05,27.7,2.05,0.26,0.0,0.0,0.77,0.77,0.0,0.0,0.0,0.0,9.23,0.26,1.79,12.5,,,,
Ebenezer Annan,Ebenezer Annan,GHA,DF,Bologna,Serie A,19.0,2002,1,0,25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,220.0,90.0,6.67,6.67,100.0,6.67,13.3,50.0,0.0,13.3,0.0,0.0,0.0,3.33,0.0,0.0,0.0,36.7,26.7,10.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,10.0,13.3,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,13.3,0.0,0.0,46.7,0.0,16.7,20.0,10.0,0.0,36.7,20.0,83.3,60.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,0.0,,,,
Josep Antoni Gayá,Josep Antoni Gaya,ESP,DF,Mallorca,La Liga,21.0,2000,1,1,58,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,528.3,116.7,18.3,18.3,100.0,6.67,11.7,57.1,5.0,8.33,60.0,0.0,0.0,1.67,0.0,0.0,0.0,41.7,38.3,3.33,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,0.0,1.67,5.0,5.0,1.67,1.67,53.3,15.0,40.0,18.3,0.0,0.0,50.0,23.3,126.7,46.7,0.0,0.0,0.0,1.67,0.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,,,,
Alejandro Asensio,Alejandro Asensio,ESP,FW,Rayo Vallecano,La Liga,21.0,2000,2,0,12,0.1,0.0,10.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,87.5,1720.0,510.0,30.0,40.0,75.0,20.0,20.0,100.0,20.0,20.0,100.0,0.0,10.0,10.0,10.0,10.0,0.0,80.0,80.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,10.0,40.0,70.0,30.0,110.0,80.0,300.0,90.0,10.0,0.0,0.0,10.0,0.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,100.0,,,,
Harrison Ashby,Harrison Ashby,SCO,DF,West Ham,Premier League,20.0,2001,1,0,7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,1420.0,180.0,20.0,20.0,100.0,40.0,50.0,80.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,70.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,0.0,90.0,10.0,30.0,10.0,50.0,0.0,80.0,40.0,210.0,50.0,10.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,,,
Ezequiel Ávila,Ezequiel Avila,ARG,FWMF,Osasuna,La Liga,28.0,1994,36,22,1870,20.8,0.29,2.88,0.72,25.0,0.08,0.33,24.5,0.19,0.05,0.05,56.3,297.0,90.0,6.15,9.18,67.0,5.72,9.18,62.3,2.55,5.87,43.4,0.05,0.82,1.44,1.15,0.82,2.16,26.2,25.1,1.11,0.29,0.0,1.63,2.79,0.19,0.05,0.05,0.05,0.29,14.8,0.19,1.83,1.78,1.06,0.19,0.0,0.14,0.29,0.1,0.29,0.14,0.05,0.0,0.0,0.05,0.05,0.77,0.43,0.29,0.43,0.05,0.58,1.25,46.2,0.67,1.25,0.1,1.15,1.15,1.92,0.67,0.0,38.7,0.82,4.33,17.3,19.4,2.74,37.3,22.2,121.6,59.4,3.32,1.2,0.34,1.92,1.49,27.0,5.1,0.43,0.05,0.05,1.78,1.88,0.63,0.0,0.05,0.0,5.48,2.5,4.04,38.2,,,,
Youssouph Badji,Youssouph Badji,SEN,FW,Brest,Ligue 1,20.0,2001,9,1,135,1.5,0.0,1.33,0.0,0.0,0.0,0.0,15.8,0.0,0.0,0.0,68.4,182.0,34.7,12.7,16.0,79.2,2.67,6.0,44.4,0.0,0.0,0.0,0.0,1.33,2.0,0.0,0.0,0.0,25.3,24.7,0.67,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.67,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.67,0.67,13.3,19.3,4.0,31.3,21.3,75.3,18.0,1.33,0.67,0.0,2.67,1.33,26.7,8.67,0.0,0.0,0.0,2.0,0.0,0.67,0.0,0.0,0.0,3.33,4.67,5.33,46.7,,,,
Barbero,Barbero,ESP,MFFW,Osasuna,La Liga,23.0,1998,6,0,21,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2,315.0,0.0,30.0,55.0,54.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,65.0,60.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,95.0,0.0,5.0,35.0,55.0,15.0,90.0,70.0,115.0,20.0,0.0,0.0,0.0,15.0,10.0,65.0,20.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,15.0,10.0,25.0,28.6,,,,
Barcia,Barcia,ESP,DF,Granada,La Liga,21.0,2000,1,1,75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,225.0,2.5,2.5,3.75,66.7,5.0,13.8,36.4,2.5,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,2.5,2.5,0.0,0.0,30.0,2.5,12.5,16.3,1.25,0.0,30.0,13.8,82.5,51.3,1.25,0.0,0.0,0.0,1.25,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,1.25,2.5,33.3,,,,
Leandro Barreiro Martins,Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,22.0,2000,31,20,1789,19.9,0.05,1.61,0.45,28.1,0.03,0.11,18.2,0.0,0.0,0.0,73.1,313.2,96.1,10.5,12.9,80.9,7.54,10.2,73.9,1.41,2.36,59.6,0.1,0.6,1.66,0.75,0.1,2.41,27.4,27.2,0.25,0.2,0.1,0.2,0.35,0.05,0.0,0.0,0.0,0.0,20.1,0.25,1.16,1.86,1.06,0.0,0.0,0.25,0.35,0.2,0.2,0.1,0.0,0.0,0.0,0.1,0.0,3.57,1.76,1.56,1.46,0.55,1.11,2.11,52.4,1.01,1.71,0.4,1.31,1.91,5.48,1.56,0.0,41.2,1.71,10.2,20.1,12.6,2.21,41.0,22.5,93.1,46.3,1.96,1.01,0.0,1.76,0.9,22.2,3.37,0.15,0.0,0.0,2.21,1.71,0.0,0.1,0.0,0.0,8.69,1.36,1.76,43.5,,,,
Lewis Bate,Lewis Bate,ENG,MF,Leeds United,Premier League,19.0,2002,3,1,146,1.6,0.0,0.63,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,75.9,347.5,86.3,16.3,20.0,81.3,6.25,7.5,83.3,1.25,3.13,40.0,0.0,0.0,1.25,0.0,0.0,2.5,33.8,33.8,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,1.25,0.63,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.63,0.0,3.75,0.0,3.75,1.25,0.0,1.25,3.13,3.75,1.25,0.0,49.4,2.5,16.9,29.4,6.25,0.0,49.4,35.6,161.9,47.5,1.25,0.63,0.0,4.38,3.13,31.3,1.25,0.0,0.0,0.0,1.25,0.63,0.0,0.0,0.0,0.0,10.6,0.63,1.25,33.3,,,,
Armel Bella Kotchap,Armel Bella Kotchap,GER,DF,Bochum,Bundesliga,20.0,2001,22,20,1768,19.6,0.0,0.51,0.15,30.0,0.0,0.0,16.1,0.0,0.0,0.0,78.7,740.6,185.8,6.02,7.76,77.6,15.2,16.8,90.3,8.37,12.7,65.9,0.0,0.15,1.99,0.1,0.05,1.43,37.9,36.7,1.17,0.66,0.1,1.28,0.1,0.0,0.0,0.0,0.0,0.51,29.8,0.05,0.41,0.46,0.41,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,1.22,1.48,0.56,0.0,0.66,1.12,59.1,0.46,1.84,1.17,0.66,3.27,5.31,5.82,0.0,51.2,8.83,32.1,21.1,2.19,0.92,50.3,26.8,181.0,78.3,0.97,0.56,0.0,0.41,0.31,26.9,0.1,0.26,0.0,0.0,1.43,1.58,0.15,0.0,0.0,0.1,8.83,2.96,1.02,74.4,,,,
Louis Beyer,Louis Beyer,GER,DF,M'Gladbach,Bundesliga,22.0,2000,17,15,1384,15.4,0.0,0.45,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,89.3,1085.5,300.3,17.2,18.9,91.1,29.8,31.8,93.9,6.69,9.03,74.1,0.0,0.32,1.82,0.26,0.0,2.66,60.6,58.2,2.34,1.04,0.0,1.43,0.32,0.0,0.0,0.0,0.0,1.3,54.1,0.06,0.71,1.1,0.91,0.06,0.0,0.0,0.06,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,3.12,1.36,2.08,0.91,0.13,1.23,2.92,42.2,1.69,1.82,0.45,1.36,1.69,4.81,3.57,0.0,72.3,6.04,35.1,35.6,5.91,0.78,70.3,46.7,208.0,115.4,3.51,1.04,0.19,0.39,0.32,50.6,0.58,0.32,0.0,0.0,1.1,1.23,0.0,0.0,0.06,0.0,8.31,1.49,1.62,47.9,,,,
Nathan Bitu Mazala,Nathan Bitu Mazala,FRA,DF,Paris S-G,Ligue 1,19.0,2002,1,0,11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1290.0,280.0,70.0,70.0,100.0,30.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,110.0,0.0,30.0,50.0,40.0,0.0,90.0,90.0,460.0,70.0,10.0,0.0,0.0,0.0,0.0,80.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
Blanco,Blanco,ESP,MF,Real Madrid,La Liga,21.0,2000,1,0,31,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.4,923.3,123.3,26.7,26.7,100.0,26.7,30.0,88.9,3.33,3.33,100.0,0.0,0.0,3.33,0.0,0.0,3.33,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.7,0.0,0.0,3.33,3.33,0.0,0.0,0.0,0.0,0.0,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,3.33,3.33,0.0,6.67,6.67,3.33,3.33,76.7,6.67,40.0,33.3,10.0,0.0,76.7,60.0,323.3,203.3,0.0,3.33,0.0,0.0,0.0,46.7,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,,,
Yassine Bounou,Yassine Bounou,MAR,GK,Sevilla,La Liga,31.0,1991,31,31,2790,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.7,797.2,384.0,3.45,3.48,99.1,12.8,12.9,98.8,9.81,18.0,54.4,0.06,0.06,0.26,0.0,0.0,0.0,34.6,24.9,9.71,1.97,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,26.2,0.06,0.03,0.13,0.1,0.03,0.0,0.0,0.0,0.0,0.06,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,36.7,33.8,36.7,0.1,0.0,0.0,27.1,18.5,71.9,26.9,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.06,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,3.97,0.0,0.03,0.0,,,,
